id,Long,Lat,Lat and Long
36893,31.65033485,-2.98149421,aaaBaBBBBB
36895,31.74101801,-3.03125013,aaaBaBBBBB
36896,34.60113239,-1.78089724,aaaBaBaaaa
36897,32.96415931,-2.54584444,aaaaaaBBaa
36901,32.28383566,-3.3187912,aaaaBaBBaB
36902,33.04738147,-2.05622824,aaaBaBaBBa
36904,33.03938971,-2.38855654,aaaaaaBBaa
36905,36.5389587,-8.09161582,aaaaaaaaBB
36906,35.7365811,-3.31291824,aaaBBaaaBB
36908,31.51240105,-1.70053968,aaaaaaaaaB
36909,34.31753231,-9.47414585,aaaBaBBBaa
36910,35.30533011,-9.76048593,aaaaaBaaaa
36911,36.62479222,-3.26042975,aaaBaaaaBB
36912,38.50613607,-5.59406451,aaaBaBaaBa
36913,35.54660296,-7.86724009,aaaBaBBaBB
36914,33.59105389,-3.30595024,aaaBaaBBBa
36915,38.99217958,-6.54174281,aaaBaBBaaB
36916,34.0166933,-1.90581285,aaaBaaaaaB
36917,38.53099022,-4.98679732,aaaaaaaBBB
36918,33.13349801,-3.22792256,aaaaaBaaaB
36919,34.80468867,-8.99063015,aaaaBaBaaB
36920,37.53614417,-2.97197489,aaaBaBBaaa
36921,39.03908798,-6.75276206,aaaaBaBBaa
36923,37.66982438,-3.23519252,aaaBaBBaaa
36925,34.49592976,-9.82416768,aaaBaaBaaB
36926,33.70412981,-9.07740649,aaaaBaaaaa
36927,35.25901029,-10.89062123,aaaaBBBaaB
36928,36.67448467,-8.29966535,aaaaaaaaBB
36929,40.07523877,-10.2659968,aaaaaBBaBa
36931,34.55865876,-9.32185616,aaaaaaBaaa
36932,33.53959623,-3.67425145,aaaaaBBaaB
36933,33.30381177,-8.95958218,aaaaaBaBBa
36934,36.68134237,-8.96844001,aaaaBaBBBa
36935,37.92573545,-9.80096778,aaaaaaaBaa
36936,38.88583197,-5.61335379,aaaBaBBBBa
36938,39.21480324,-6.90686308,aaaaBaBBaa
36939,34.79114765,-4.83187442,aaaaaBBBBB
36940,33.51042048,-7.96047711,aaaaaBaBBa
36941,38.71752502,-6.93340284,aaaBaBBaaB
36942,36.54905111,-6.24804478,aaaaaBaBBB
36945,33.85205677,-8.82930011,aaaaBaaaaa
36946,34.46373414,-9.75982161,aaaBaaBaaB
36947,35.80207376,-10.70270324,aaaaBBaBaB
36948,33.54148496,-9.16281567,aaaaBaaaaa
36949,39.61134294,-10.76170223,aaaaaaBBaB
36950,36.91948719,-6.96225083,aaaBaaBBBB
36951,33.90152653,-9.27330996,aaaaBaBaaa
36952,38.37587872,-6.34241722,aaaaaaaBaB
36953,32.93633195,-5.03387578,aaaaaaaBBa
36954,39.37004895,-10.66168464,aaaaaaBBaB
36955,29.88539956,-4.9573001,aaaaBaaBaB
36956,30.10957016,-4.50756724,aaaaBaaBaB
36957,33.79810612,-3.2901938,aaaBaaBBBa
36958,38.81061466,-5.17022707,aaaBaBBBBa
36959,37.48756704,-6.82948037,aaaBaBaBBB
36960,34.84873487,-10.92400872,aaaaBBBaaB
36962,33.88967732,-4.29198968,aaaaBBaBBa
36963,33.83981334,-9.27512124,aaaaBaBaaa
36964,35.0620235,-4.88653498,aaaaaBBBBB
36965,33.54382968,-9.17236425,aaaaBaaaaa
36966,39.33196342,-6.95611129,aaaaBaaaBB
36967,39.21454719,-6.90751815,aaaaBaBBaa
36968,0,-2.00E-08,aaaaBBaBBB
36969,36.42201964,-6.23028035,aaaaaBaBBB
36970,36.58596716,-3.2368439,aaaBaaaaBB
36971,31.10511779,-1.7336107,aaaaaBaBaa
36972,29.64286128,-4.79551339,aaaaBaaBaB
36974,33.30882153,-8.97597873,aaaaaBaBBa
36975,39.55031934,-10.39122023,aaaaaaBBaB
36978,35.2191957,-10.82028344,aaaaBBBaaB
36979,32.48555758,-4.05173608,aaaaBBaaBB
36980,35.62153691,-7.62498601,aaaBaBBaBB
36981,36.77249308,-3.34253606,aaaBaaaaBB
36982,34.73676454,-4.10520084,aaaBaBaBaa
36984,0,-2.00E-08,aaaaBBaBBB
36985,34.49999577,-1.52566783,aaaaBBaBaa
36986,33.78345937,-3.63483974,aaaaaBBaaB
36987,33.77961597,-3.18628816,aaaBaaBBBa
36988,0,-2.00E-08,aaaaBBaBBB
36989,38.56913695,-10.37154162,aaaaaaaBaa
36990,35.59708918,-4.39066971,aaaaBBaaaa
36991,36.720864,-3.32288032,aaaBaaaaBB
36992,39.35836254,-6.9003867,aaaaBaaaBB
36993,38.84975077,-6.54015323,aaaBaBBaaB
36995,38.36802911,-6.63819695,aaaaaaaBaB
36996,38.31065802,-4.6471004,aaaaaBBaaa
36998,33.15893307,-3.87516165,aaaaBBBaBa
36999,35.84121342,-4.5693803,aaaaBBaaaa
37000,34.81127557,-9.03622673,aaaaBaBaaB
37001,33.88961911,-1.9660111,aaaBaaaaaB
37003,35.58666054,-7.84661008,aaaBaBBaBB
37006,36.64967962,-8.14818362,aaaaaaaaBB
37007,33.14655387,-3.86873807,aaaaBBBaBa
37008,37.82287905,-4.14888473,aaaaBaaaaB
37009,37.21350569,-3.21709876,aaaBaaaBaB
37010,31.31377383,-2.71227158,aaaBaBBBBB
37011,34.9758616,-8.54536334,aaaaBBBBaB
37012,30.68029468,-1.26755944,aaaaaBaBaa
37013,37.7309914,-3.87314309,aaaBaaBBaa
37015,29.87562681,-4.60019124,aaaaBaaBaB
37016,31.565634,-1.63132017,aaaaaaaaaB
37017,30.97568737,-1.66028794,aaaaaBaBaa
37021,36.65323282,-3.32840883,aaaBaaaaBB
37022,38.55733599,-10.19403273,aaaaaaaBaa
37023,31.21673225,-5.20598475,aaaaBBBBBB
37024,31.04303209,-5.10897369,aaaaBBBBBB
37025,30.88449032,-3.18798909,aaaaBBBBaa
37027,38.97791001,-5.3476588,aaaBaBBBBa
37028,30.6251289,-7.36191946,aaaaaaBaBa
37029,37.29776933,-3.43710448,aaaaaBBBBa
37030,35.83005464,-4.38003374,aaaaBBaaaa
37031,33.74234878,-3.12816094,aaaBaaBBBa
37032,33.93654716,-1.83766403,aaaBaaaaaB
37033,35.15273918,-11.03522021,aaaaBBBaaB
37036,32.76091484,-9.10057719,aaaaaBBBaa
37037,31.55616516,-7.67534775,aaaaaaBaBa
37038,37.95779938,-4.44433613,aaaaBaaaaB
37039,36.84713924,-3.36960297,aaaaaaBBBB
37041,34.16292965,-1.36677584,aaaaBBaBaa
37042,35.84862763,-10.56347088,aaaaBBaBaB
37043,33.24881038,-2.51613743,aaaaaaBBaa
37044,39.10871086,-6.94240039,aaaaBaBBaa
37046,34.50710658,-1.4621392,aaaaBBaBaa
37047,33.52149448,-1.84562043,aaaBaBBBaB
37048,38.83677166,-6.5827113,aaaBaBBaaB
37049,33.05204993,-2.4853198,aaaaaaBBaa
37051,38.45697547,-4.9108174,aaaaaaaBBB
37052,36.37870219,-4.27229267,aaaaBBaaBa
37053,34.6019312,-9.59452906,aaaBaaBaaB
37054,34.77463102,-10.90799296,aaaaBBBaaB
37055,38.76622249,-10.26966464,aaaaaaaaaa
37056,30.73964578,-3.41875963,aaaaBBBBaa
37057,34.01708706,-8.75043433,aaaaaaBaBB
37058,35.66835679,-8.11096154,aaaBBaaaaB
37060,31.4505869,-1.19313141,aaaaaaaaaB
37061,36.95313867,-7.704644,aaaaaBaBaB
37062,39.66617599,-7.90681316,aaaaaaBaaB
37063,36.3829287,-6.59515435,aaaBaBBaBa
37064,34.71061907,-9.23738046,aaaaaaBaaa
37065,34.71030843,-4.44731842,aaaBaBaBaa
37066,0,-2.00E-08,aaaaBBaBBB
37067,35.96865777,-5.95358424,aaaaBaBaBB
37068,0,-2.00E-08,aaaaBBaBBB
37069,33.77504221,-1.7219556,aaaBaaaaaB
37070,33.61021082,-9.34789932,aaaaBaBaaa
37072,35.99468687,-9.04476669,aaaBaaBaBB
37074,33.53437923,-9.17367104,aaaaBaaaaa
37075,38.27877834,-4.6667166,aaaaaBBaaa
37076,32.38487781,-3.35280943,aaaaBaBBaB
37077,34.63322852,-1.77119416,aaaBaBaaaa
37078,38.83949392,-6.54465243,aaaBaBBaaB
37080,38.82248623,-4.83705794,aaaBaBBBBa
37081,33.0582229,-2.44820046,aaaaaaBBaa
37082,37.13501117,-6.66310346,aaaBaaBBBB
37083,32.66071626,-8.81677533,aaaaaBBBaa
37084,39.03329747,-7.34263749,aaaBaaaBBB
37087,34.24371686,-3.14113249,aaaaBaaBBB
37088,37.54817154,-3.31121896,aaaBaBBaaa
37089,31.48405581,-2.21820324,aaaBaBBBBB
37090,32.76764825,-4.87221463,aaaaaBaaBa
37091,30.7699797,-1.35973046,aaaaaBaBaa
37092,37.04662226,-7.5571634,aaaaaBaBaB
37093,35.09493465,-9.08312987,aaaaBaaBBa
37094,33.66616355,-9.00052312,aaaaBaaaaa
37095,34.62454987,-8.69677851,aaaaBaBaaB
37096,36.79858301,-3.11826336,aaaaaaBBBB
37097,36.70782604,-6.6430416,aaaBaBBaBa
37098,31.98565804,-3.59635951,aaaaBaBBaB
37099,31.6206323,-7.97188933,aaaBaaBBaB
37100,32.47768513,-3.77698157,aaaaBBaaBB
37101,37.26480157,-3.33765302,aaaaaBBBBa
37102,37.39616191,-6.31187276,aaaaBaBBBB
37103,36.67213484,-8.33114995,aaaaaaaaBB
37104,36.49115613,-4.22949591,aaaaBBaaBa
37105,0,-2.00E-08,aaaaBBaBBB
37106,30.44282528,-3.74132554,aaaaBBBBaa
37107,39.33006935,-10.64862429,aaaaaaBBaB
37108,33.62226053,-3.32114521,aaaBaaBBBa
37109,29.91565901,-5.06286509,aaaaBaaBaB
37110,31.57256361,-2.90087668,aaaBaBBBBB
37111,37.50446524,-3.3502421,aaaaaBBBBa
37112,31.54085581,-1.84043453,aaaaaaaaaB
37113,37.86048559,-4.33724581,aaaaBaaaaB
37114,38.81174638,-4.82401867,aaaBaBBBBa
37115,34.95838212,-8.491097,aaaaBBBBaB
37116,37.42696449,-6.92463588,aaaBaBaBBB
37117,37.65574015,-3.66294308,aaaBaaBBaa
37118,39.23925216,-7.04696083,aaaaBaaaBB
37119,31.39775796,-2.60119379,aaaBaBBBBB
37120,39.18784552,-6.90407123,aaaaBaBBaa
37121,31.08326258,-7.07250736,aaaaaaBaBa
37123,37.26637071,-3.1962774,aaaBaaaBaB
37124,37.473803,-3.28637519,aaaaaBBBBa
37126,35.16188884,-11.13319871,aaaaBBBaaB
37127,40.11190037,-10.3808992,aaaaaBBaBa
37128,35.51046488,-4.45373459,aaaaBBaaaa
37129,35.86625291,-3.28482403,aaaBBaaaBB
37130,35.23168027,-9.26559892,aaaaBaaBBa
37131,34.7037697,-9.65314416,aaaBaaBaaB
37133,38.98613454,-6.53160242,aaaBaBBaaB
37134,34.98380235,-10.98627178,aaaaBBBaaB
37135,37.58489283,-6.31914775,aaaaBaBBBB
37136,30.51144773,-2.5310725,aaaBaaBaaa
37137,29.73956041,-4.88127827,aaaaBaaBaB
37138,37.66687566,-3.70194491,aaaBaaBBaa
37139,31.60898904,-1.77493616,aaaaaaaaaB
37140,32.80337111,-3.33362291,aaaaaBaaaB
37141,35.68209709,-8.23221861,aaaBBaaaaB
37142,35.61392502,-7.91786283,aaaBaBBaBB
37144,39.21308909,-7.04657324,aaaaBaaaBB
37145,32.87724794,-8.92592137,aaaaaBBBaa
37146,33.13052603,-3.6504299,aaaaBBBaBa
37147,39.04076405,-5.03532897,aaaBaBBBBa
37150,33.8376073,-1.96743394,aaaBaaaaaB
37151,34.70190219,-9.28982889,aaaaaaBaaa
37153,35.05563197,-8.21516848,aaaaBBBBaB
37154,34.81531919,-4.09148365,aaaBaBaBaa
37156,39.1181266,-6.89335979,aaaaBaBBaa
37157,30.60593256,-2.51827579,aaaBaaBaaa
37158,30.6839726,-3.64221651,aaaaBBBBaa
37160,36.3977655,-6.73486827,aaaBaBBaBa
37161,38.96068263,-9.96232691,aaaaBaaaBa
37162,39.12185212,-11.02092742,aaaaaaaaaa
37163,31.9715714,-3.64673505,aaaaBaBBaB
37164,34.34779789,-4.32494305,aaaaBBaBBa
37166,39.19906484,-6.89551702,aaaaBaBBaa
37167,38.77948812,-7.20691452,aaaBaaaBBB
37168,39.07502516,-5.24928232,aaaBaBBBBa
37170,38.22098433,-4.5574179,aaaaaBBaaa
37171,34.06846755,-3.0068981,aaaaBaaBBB
37172,33.06569218,-8.5699574,aaaaaBaBBa
37173,33.76522309,-9.15214238,aaaaBaaaaa
37176,35.74530205,-6.37191201,aaaaBaBaBB
37177,39.068423,-7.00790871,aaaaBaBBaa
37178,34.22271606,-1.29873515,aaaaBBaBaa
37179,39.32776385,-7.04189216,aaaaBaaaBB
37180,39.44885428,-10.6227649,aaaaaaBBaB
37181,38.48806473,-11.15069656,aaaaaaaaaa
37182,38.74580877,-6.75654194,aaaBaBBaaB
37183,34.8383949,-8.21543307,aaaaBBBBaB
37184,33.64131261,-9.2247244,aaaaBaaaaa
37185,37.89633419,-10.21942523,aaaaaaaBaa
37186,32.40450714,-3.29271019,aaaaBaBBaB
37187,37.59718978,-3.08465534,aaaBaBBaaa
37188,36.42651134,-5.48807411,aaaBBaaaaa
37189,34.84096424,-4.32495122,aaaBaBaBaa
37190,36.00679933,-7.35021444,aaaaBBBaaa
37191,31.23275895,-6.2881197,aaaaBBBBBB
37193,34.84642224,-4.40802157,aaaBaBaBaa
37194,35.19120719,-4.60335994,aaaBaBaBaa
37195,38.58991806,-6.37920316,aaaaaaaBaB
37199,34.90245633,-11.16895316,aaaaBBBaaB
37200,37.35564114,-3.35395183,aaaaaBBBBa
37201,39.19032727,-10.81235274,aaaaaaBBaB
37202,37.53221561,-6.26471309,aaaaBaBBBB
37203,38.88401416,-10.02654673,aaaaBaaaBa
37204,37.09983461,-3.21918893,aaaBaaaBaB
37205,33.40760222,-4.23718439,aaaaBBBaBa
37207,34.95145426,-8.93169356,aaaaBaBaaB
37209,34.92758384,-8.63030048,aaaaBBBBaB
37210,37.42727717,-6.92642766,aaaBaBaBBB
37211,34.03819483,-1.92703266,aaaBaaaaaB
37212,36.40906826,-3.23943896,aaaBaaaaBB
37216,33.72782088,-3.28654372,aaaBaaBBBa
37217,33.42691808,-2.60282073,aaaaaBBaBB
37218,32.41804453,-3.52712999,aaaaBBaaBB
37221,37.53704104,-6.93669338,aaaBaBaBBB
37222,32.80018001,-9.10019499,aaaaaBBBaa
37223,37.99836557,-4.3146478,aaaaBaaaaB
37224,33.85597763,-9.29036221,aaaaBaBaaa
37226,34.36274699,-2.9788254,aaaaBaaBBB
37227,35.88739861,-8.95299958,aaaBaaBaBB
37228,39.5736761,-9.93545465,aaaaBaaaBa
37229,33.60557629,-9.21755553,aaaaBaaaaa
37230,36.85180463,-3.6309423,aaaaaBBBaB
37232,36.90876862,-3.16993461,aaaaaaBBBB
37234,34.39312656,-1.6033741,aaaaBBaBaa
37235,34.26484157,-4.31533709,aaaaBBaBBa
37236,38.89998689,-6.43665383,aaaBaBBaaB
37238,33.71223207,-3.06999305,aaaBaaBBBa
37241,38.30640491,-6.12962513,aaaBaBaaBa
37245,34.75416144,-11.15187855,aaaaBBBaaB
37246,36.81192272,-3.48851218,aaaaaBBBaB
37247,34.85092448,-5.73926996,aaaaBaaBaa
37249,0,-2.00E-08,aaaaBBaBBB
37250,38.51679973,-5.61409198,aaaBaBaaBa
37251,33.58996409,-8.93207773,aaaaBaaaaa
37252,30.23216659,-4.18815639,aaaaBaaBaB
37253,30.50293414,-3.59665135,aaaaBBBBaa
37254,36.1060408,-10.28918719,aaaBaBaaBB
37255,33.89756864,-9.44452812,aaaaBaBaaa
37256,38.93889175,-10.17737596,aaaaBaaaBa
37258,31.17337287,-6.37486302,aaaaBBBBBB
37259,39.42578753,-10.86775816,aaaaaaBBaB
37260,31.59804959,-8.05366834,aaaBaaBBaB
37261,33.53187373,-9.29533112,aaaaBaaaaa
37262,33.78809557,-3.3307763,aaaaaBBaaB
37263,34.69868809,-9.904518,aaaBaaBaaB
37264,32.97918515,-2.90063344,aaaaaBaaaB
37266,32.55055272,-2.70647797,aaaBaBaBaB
37267,31.12943176,-1.48957123,aaaaaBaBaa
37268,36.12187273,-6.04190109,aaaBBaaaaa
37269,31.62235651,-7.91195659,aaaBaaBBaB
37270,34.71467664,-9.27796699,aaaaaaBaaa
37271,0,-2.00E-08,aaaaBBaBBB
37272,34.31274309,-8.67351034,aaaaaaBaBB
37273,37.36612079,-3.25908392,aaaaaBBBBa
37274,37.84308994,-4.14077122,aaaaBaaaaB
37275,35.95547611,-3.22007058,aaaBBaaaBB
37276,36.70906041,-8.08703488,aaaaaaaaBB
37277,37.49035317,-3.28159201,aaaaaBBBBa
37278,33.28763752,-2.51845643,aaaaaBBaBB
37279,31.91710191,-3.56400845,aaaaBaBBaB
37280,35.62083387,-3.57848683,aaaBBaaaBB
37282,32.24868246,-2.5336582,aaaBaBaBaB
37284,29.67616454,-4.90517442,aaaaBaaBaB
37285,34.71254892,-8.32309894,aaaaBBBBaB
37287,38.29510494,-7.79205672,aaaBaaBaBa
37288,40.11856713,-10.27980898,aaaaaBBaBa
37289,34.84319375,-4.53940041,aaaBaBaBaa
37290,31.93146207,-3.47692436,aaaaBaBBaB
37291,33.61859079,-4.26376543,aaaaBBaBBa
37293,33.53385171,-2.80200013,aaaaaBBaBB
37296,37.31538024,-3.59988498,aaaaaBBBBa
37297,38.71125327,-6.93907391,aaaBaBBaaB
37298,32.27809529,-3.64328225,aaaaBBaaBB
37299,36.77608928,-3.38681894,aaaaaBBBaB
37302,34.83647568,-4.51274187,aaaBaBaBaa
37303,35.88604807,-5.47408045,aaaBaaaBaa
37304,30.83290347,-3.65570226,aaaaBBBBaa
37305,39.60952407,-10.89375064,aaaaaaBBaB
37306,34.80550972,-9.13282806,aaaaaaBaaa
37307,32.31093226,-4.33297315,aaaaaaBBBa
37308,30.70693089,-2.84028589,aaaBaaBaaa
37312,33.73585976,-3.58866149,aaaaaBBaaB
37313,30.28112055,-4.48363647,aaaaBaaBaB
37314,37.66175173,-3.71130864,aaaBaaBBaa
37315,33.16626757,-3.91766988,aaaaBBBaBa
37316,35.82516768,-4.45409358,aaaaBBaaaa
37317,39.66119565,-7.91013495,aaaaaaBaaB
37320,0,-2.00E-08,aaaaBBaBBB
37321,36.90296935,-7.83264859,aaaaaBaBaB
37322,37.91758089,-4.51404171,aaaaBaaaaB
37323,30.97193178,-1.1818878,aaaaaBaBaa
37324,35.77594143,-3.27027073,aaaBBaaaBB
37325,35.37695878,-8.46921671,aaaaBBBBaB
37326,32.56300437,-8.94896057,aaaaaBBBaa
37327,32.49088956,-4.92099326,aaaaaBaaBa
37328,38.75668589,-5.18319593,aaaBaBBBBa
37329,37.13657297,-6.79004099,aaaBaaBBBB
37330,34.92584471,-11.11801446,aaaaBBBaaB
37331,35.86370315,-10.55489069,aaaaBBaBaB
37332,0,-2.00E-08,aaaaBBaBBB
37333,30.15195608,-4.49554428,aaaaBaaBaB
37334,37.13845582,-4.07854821,aaaaBBaaBa
37337,37.18933308,-3.24489368,aaaBaaaBaB
37338,34.62699828,-9.19023228,aaaaaaBaaa
37339,36.69873466,-3.1552434,aaaBaaaaBB
37340,32.02176528,-3.66164778,aaaaBaBBaB
37341,33.08310334,-2.43539943,aaaaaaBBaa
37343,34.49607892,-9.58208498,aaaBaaBaaB
37344,36.37421444,-7.74803592,aaaaaaaaBB
37345,37.58862955,-6.14355093,aaaaBaBBBB
37346,36.18587099,-10.44199959,aaaBaBaaBB
37348,35.58238164,-10.67107485,aaaaBBaBaB
37349,34.90460209,-8.89719104,aaaaBaBaaB
37351,35.44541834,-10.6490276,aaaaBBaBaB
37352,35.60130123,-7.83597456,aaaBaBBaBB
37353,35.63531152,-3.40727291,aaaBBaaaBB
37354,35.44214731,-4.49860315,aaaaBBaaaa
37355,38.39707013,-6.64007318,aaaaaaaBaB
37359,35.83469132,-3.27323916,aaaBBaaaBB
37360,37.8003546,-10.08415258,aaaaaaaBaa
37363,30.30992991,-4.6395709,aaaaBaaBaB
37364,33.76897675,-9.57524712,aaaaBaBaaa
37365,32.58528256,-4.1449324,aaaaaaBBBa
37366,37.58646166,-3.1709166,aaaBaBBaaa
37368,35.03883524,-8.8336633,aaaaBaBaaB
37369,34.40016316,-9.20574933,aaaaaaBaaa
37370,30.13543033,-4.3223692,aaaaBaaBaB
37371,34.54634949,-1.35543975,aaaaBBaBaa
37372,35.57302066,-7.7519283,aaaBaBBaBB
37373,32.98132017,-4.28944511,aaaaBBBaBa
37374,34.6751387,-1.84456128,aaaBaBaaaa
37378,39.11438348,-5.01443822,aaaBaBBBBa
37381,37.69151283,-3.25974308,aaaBaBBaaa
37383,36.59543779,-2.48726598,aaaBaaaaaa
37384,38.76948457,-10.43568348,aaaaaaaaaa
37385,33.82030114,-8.71175997,aaaaBaaaaa
37386,34.26811599,-1.20305656,aaaaBBaBaa
37387,32.59866108,-2.58282188,aaaBaBaBaB
37388,34.71785795,-9.81465767,aaaBaaBaaB
37390,37.67362053,-3.69540093,aaaBaaBBaa
37391,33.83729883,-9.27003866,aaaaBaBaaa
37392,35.85223886,-6.34788531,aaaaBaBaBB
37393,30.64451827,-3.6273517,aaaaBBBBaa
37394,35.09243844,-9.56188076,aaaaBaaBBa
37396,34.88481006,-8.44653586,aaaaBBBBaB
37397,37.28672866,-3.19726762,aaaBaaaBaB
37399,34.98719446,-10.96416598,aaaaBBBaaB
37401,39.02802526,-6.57741868,aaaBaBBaaB
37404,37.82657237,-6.84086856,aaaaBaBaBa
37405,34.26513297,-9.3365136,aaaBaBBBaa
37408,35.05535012,-5.79770385,aaaaBaaBaa
37409,33.58756978,-2.66121701,aaaaaBBaBB
37410,34.77167254,-1.81055148,aaaBaBaaaa
37411,39.04435041,-8.55342878,aaaBaBaaaB
37412,39.32681436,-10.73022821,aaaaaaBBaB
37415,34.75078915,-4.54235866,aaaBaBaBaa
37416,33.38141723,-3.60625009,aaaaaBBaaB
37417,32.24341293,-4.59717793,aaaaaaBBBa
37419,30.60605901,-3.94255697,aaaaBBBBaa
37420,35.41188396,-8.1143434,aaaaBBaaaB
37421,37.03623628,-7.69115138,aaaaaBaBaB
37422,36.70901591,-3.34886447,aaaBaaaaBB
37423,34.0896169,-1.11442729,aaaaBBaBaa
37424,38.11984413,-6.76311343,aaaaaaaBaB
37425,36.58684944,-3.41152693,aaaBaaaaBB
37426,36.28167942,-8.93441692,aaaaaBaaBB
37427,39.75003331,-10.10596848,aaaaaBBaBa
37430,34.72725651,-9.0571313,aaaaBaBaaB
37431,33.48536584,-3.63461512,aaaaaBBaaB
37433,33.20267069,-3.8621246,aaaaBBBaBa
37434,34.10466065,-9.22764483,aaaBaBBBaa
37437,35.45853968,-5.17455881,aaaBaaaBaa
37438,31.5507556,-3.36185207,aaaaBaBBaB
37439,36.14594074,-8.94150867,aaaBaaBaBB
37441,34.62471537,-8.75583287,aaaaBaBaaB
37442,33.48928341,-2.62784384,aaaaaBBaBB
37443,38.7025163,-5.09621951,aaaBaBBBBa
37445,35.78567942,-7.15726095,aaaaBBBaaa
37447,39.12407658,-6.89770716,aaaaBaBBaa
37449,37.0242586,-3.24253086,aaaaaaBBBB
37451,32.91241479,-1.88856602,aaaBaBaBBa
37453,34.53969463,-9.25212788,aaaaaaBaaa
37454,35.68512976,-7.88354746,aaaBaBBaBB
37455,30.42075161,-5.65008849,aaaaBBBBBB
37458,32.81171325,-9.09029466,aaaaaBBBaa
37459,37.13758021,-3.18295735,aaaBaaaBaB
37460,32.6814838,-4.23242573,aaaaaaBBBa
37461,30.55505086,-2.51194613,aaaBaaBaaa
37462,39.17450957,-8.52879958,aaaBaBaaaB
37463,38.37209267,-6.63881421,aaaaaaaBaB
37464,36.68503305,-8.10824757,aaaaaaaaBB
37465,37.9751068,-4.493109,aaaaBaaaaB
37466,32.22374969,-4.0106853,aaaaBBaaBB
37467,32.43761433,-3.72595247,aaaaBBaaBB
37468,36.0318596,-9.00548266,aaaBaaBaBB
37469,33.3179963,-4.10790393,aaaaBBBaBa
37470,38.98865818,-7.95274861,aaaaBBBaBB
37471,31.64732214,-2.78450823,aaaBaBBBBB
37472,32.15048729,-2.45246723,aaaBaBaBaB
37474,34.6090141,-10.55047244,aaaaBBBBBa
37476,34.61575276,-4.58928257,aaaBaBaBaa
37478,34.38367382,-4.48283155,aaaaBBaBBa
37479,35.05899726,-4.70818445,aaaaaBBBBB
37481,33.16097515,-4.05215471,aaaaBBBaBa
37483,37.18094821,-3.23727991,aaaBaaaBaB
37484,34.29793965,-1.69809031,aaaaBBaBaa
37485,32.4836302,-9.05562784,aaaaaBBBaa
37486,33.87196191,-2.00600156,aaaBaaaaaB
37487,32.99315757,-4.07678244,aaaaBBBaBa
37488,33.84500912,-9.29574944,aaaaBaBaaa
37490,33.74071877,-3.1270364,aaaBaaBBBa
37491,31.52695774,-3.33739324,aaaaBaBBaB
37492,30.38806721,-6.72483438,aaaaBBBBBB
37493,31.64611286,-2.78379841,aaaBaBBBBB
37495,39.10436798,-10.77857505,aaaaaaaaaa
37496,31.47289571,-2.23900535,aaaBaBBBBB
37498,0,-2.00E-08,aaaaBBaBBB
37500,32.50926512,-4.0487195,aaaaBBaaBB
37502,30.45394368,-2.60257385,aaaBaaBaaa
37503,30.59724346,-7.44205872,aaaaaaBaBa
37504,38.52650895,-10.75926398,aaaaaaaaaa
37506,30.93189492,-1.7715271,aaaaaBaBaa
37507,37.0227058,-3.51595684,aaaaaBBBaB
37510,37.65645682,-3.68117349,aaaBaaBBaa
37513,34.31616395,-3.14188147,aaaaBaaBBB
37514,35.87055065,-4.13778654,aaaaBBaaaa
37515,32.2332228,-3.96562969,aaaaBBaaBB
37516,31.51851747,-1.6061525,aaaaaaaaaB
37517,34.53681873,-4.58213705,aaaBaBaBaa
37522,30.3192299,-4.31201781,aaaaBaaBaB
37523,32.95252694,-5.71482574,aaaaaBaaBa
37524,35.66085777,-3.3252079,aaaBBaaaBB
37525,32.7178438,-5.76420155,aaaaaBaaBa
37526,33.0927756,-4.01868343,aaaaBBBaBa
37527,35.13627798,-8.37335705,aaaaBBBBaB
37528,35.6689629,-10.6180459,aaaaBBaBaB
37529,38.98908091,-6.77471984,aaaBaBBaaB
37530,0,-2.00E-08,aaaaBBaBBB
37531,37.57261394,-6.12387095,aaaaBaBBBB
37532,34.44770609,-9.19511117,aaaaaaBaaa
37533,37.3631331,-3.27604903,aaaaaBBBBa
37534,32.95507263,-2.42536969,aaaaaaBBaa
37535,33.66357203,-8.99635737,aaaaBaaaaa
37536,37.1695896,-3.24904981,aaaBaaaBaB
37537,38.7291872,-5.14784938,aaaBaBBBBa
37539,33.95544331,-9.24432057,aaaBaBBBaa
37541,33.63939541,-2.87329148,aaaaaBBaBB
37542,30.48718967,-2.64029868,aaaBaaBaaa
37543,33.00073941,-2.7460641,aaaaaaBBaa
37544,36.25689504,-6.96435438,aaaBaBBaBa
37545,33.0094381,-2.05608702,aaaBaBaBBa
37547,38.74612993,-7.05870407,aaaBaaaBBB
37548,38.6646483,-5.80228532,aaaBaBaaBa
37549,35.72632166,-3.71466822,aaaBBaaaBB
37550,37.56762331,-7.43435865,aaaBaaBaBa
37551,0,-2.00E-08,aaaaBBaBBB
37553,33.34262313,-2.97070672,aaaaaBBaBB
37554,37.33746996,-3.37297527,aaaaaBBBBa
37555,34.7285404,-4.56934369,aaaBaBaBaa
37556,39.13903283,-8.54285832,aaaBaBaaaB
37557,34.80219142,-4.79232989,aaaaaBBBBB
37558,34.31360856,-8.70833669,aaaaaaBaBB
37559,30.41709361,-4.28449827,aaaaBaaBaB
37560,38.76889119,-4.75131285,aaaBaBBBBa
37561,36.99647129,-7.5961527,aaaaaBaBaB
37562,36.65057433,-3.2526794,aaaBaaaaBB
